id,SMILES,Tg,FFV,Tc,Density,Rg,smiles_can
29881762,*CCCCCCN1C(=O)C(=O)N(*)C1=O,,0.31655437,,,,*CCCCCCN1C(=O)C(=O)N(*)C1=O
29928066,*CC(*)(C)C(=O)OCCn1c2ccccc2c2ccccc21,,0.35181885,,,,*CC(*)(C)C(=O)OCCn1c2ccccc2c2ccccc21
30582999,*CCCCCCCCCCOC(=O)c1ccc(C(=O)NCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,4.250402609,,,,,*CCCCCCCCCCOC(=O)c1ccc(C(=O)NCCNC(=O)c2ccc(C(=O)O*)cc2)cc1
30682090,*c1ccc(C(C)(C)c2ccc(N3C(=O)c4ccc(Oc5ccc6cc(Oc7ccc8c(c7)C(=O)N(*)C8=O)ccc6c5)cc4C3=O)cc2)cc1,,0.38208553,,,,*c1ccc(C(C)(C)c2ccc(N3C(=O)c4ccc(Oc5ccc6cc(Oc7ccc8c(c7)C(=O)N(*)C8=O)ccc6c5)cc4C3=O)cc2)cc1
31430153,*OC(COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1)c1ccco1,,0.34289328,,,,*OC(COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1)c1ccco1
31529134,*C(=O)Nc1cccc(NC(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)c1,,0.33798245,,,,*C(=O)Nc1cccc(NC(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)c1
31841016,*CC(*)(C)C(=O)OCCOC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,,0.41138901,,,,*CC(*)(C)C(=O)OCCOC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1
32316139,*CCN(*)C(=O)c1cc(F)cc(F)c1F,,0.33952456,,,,*CCN(*)C(=O)c1cc(F)cc(F)c1F
32586958,*NC(N*)=C(N)/C(N)=N/C,,0.29714034,,,,*NC(N*)=C(N)/C(N)=N/C
34026248,*Nc1ccc(Cc2ccc(NC(=O)c3ccc(P(=O)(c4ccccc4)c4ccc(C(*)=O)cc4)cc3)cc2)cc1,,0.36719294,,,,*Nc1ccc(Cc2ccc(NC(=O)c3ccc(P(=O)(c4ccccc4)c4ccc(C(*)=O)cc4)cc3)cc2)cc1
34042817,*CCCCCCOC(=O)c1cccc(C(=O)O*)c1,,0.34938247,,,,*CCCCCCOC(=O)c1cccc(C(=O)O*)c1
34234994,*c1ccc2c(c1)C(=O)N(c1cccc(C(=O)Nc3ccc(Oc4ccc(C(c5ccc(Oc6ccc(NC(=O)c7cccc(N8C(=O)c9ccc(C(*)(C(F)(F)F)C(F)(F)F)cc9C8=O)c7)cc6)cc5)(C(F)(F)F)C(F)(F)F)cc4)cc3)c1)C2=O,,0.36162895,,,,*c1ccc2c(c1)C(=O)N(c1cccc(C(=O)Nc3ccc(Oc4ccc(C(c5ccc(Oc6ccc(NC(=O)c7cccc(N8C(=O)c9ccc(C(*)(C(F)(F)F)C(F)(F)F)cc9C8=O)c7)cc6)cc5)(C(F)(F)F)C(F)(F)F)cc4)cc3)c1)C2=O
34546505,*Oc1cccc(Oc2ccc(C(=O)c3ccc(P(=O)(c4ccccc4)c4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)c1,,0.37794539,,,,*Oc1cccc(Oc2ccc(C(=O)c3ccc(P(=O)(c4ccccc4)c4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)c1
35288312,*c1ccc(C=Nc2ccc(C(c3ccccc3)c3ccc(N=Cc4ccc(-c5ccc(*)s5)cc4)cc3)cc2)cc1,,0.40126347,,,,*c1ccc(C=Nc2ccc(C(c3ccccc3)c3ccc(N=Cc4ccc(-c5ccc(*)s5)cc4)cc3)cc2)cc1
35380876,*c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n(-c6ccc(Oc7ccc(-c8nc9cc%10sc(*)nc%10cc9s8)cc7)cc6)c(=O)c5cc4c3=O)cc2)cc1,,0.422749,,,,*c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n(-c6ccc(Oc7ccc(-c8nc9cc%10sc(*)nc%10cc9s8)cc7)cc6)c(=O)c5cc4c3=O)cc2)cc1
35399593,*N=P(*)(Oc1ccc(C)cc1)Oc1ccc(C)cc1,,0.39264145,,,,*N=P(*)(Oc1ccc(C)cc1)Oc1ccc(C)cc1
35822036,*CC1(C)CC(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)CC(C)(C)C1,,0.36993749,,,,*CC1(C)CC(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)CC(C)(C)C1
36217683,*c1nc2cc3sc(-c4cc(OCCCCCC)c(*)cc4OCCCCCC)nc3cc2s1,168.5263131,,,,,*c1nc2cc3sc(-c4cc(OCCCCCC)c(*)cc4OCCCCCC)nc3cc2s1
36780446,*Oc1cc(CCCC)cc(OC(=O)c2cccc(C(*)=O)c2)c1,,0.36080704,,,,*Oc1cc(CCCC)cc(OC(=O)c2cccc(C(*)=O)c2)c1
37511814,*Nc1ccc2c(c1)c1ccccc1c1c(-c3ccc(CCCCC)cc3)c(N*)c(-c3ccc(CCCCC)cc3)cc21,,0.36461838,,,,*Nc1ccc2c(c1)c1ccccc1c1c(-c3ccc(CCCCC)cc3)c(N*)c(-c3ccc(CCCCC)cc3)cc21
37571918,*Nc1cc2ccc3ccc4c(N*)cc5ccc6ccc1c1c6c5c4c3c21,,0.33562005,,,,*Nc1cc2ccc3ccc4c(N*)cc5ccc6ccc1c1c6c5c4c3c21
37623475,*Nc1ccc(-c2ccc(N*)c(-c3cccc(C)c3)c2-c2cccc(C)c2)cc1,,0.37320004,,,,*Nc1ccc(-c2ccc(N*)c(-c3cccc(C)c3)c2-c2cccc(C)c2)cc1
37727451,*C(=O)Nc1ccc(C)cc1N1C(=O)CC(N2C(=O)c3ccc(*)cc3C2=O)C1=O,,0.34915334,,,,*C(=O)Nc1ccc(C)cc1N1C(=O)CC(N2C(=O)c3ccc(*)cc3C2=O)C1=O
38112797,*Nc1cc(C2CCCCC2)c2ccc3c(N*)c(-c4ccccc4)c(C4CCCCC4)c4c(-c5ccccc5)cc1c2c34,,0.39389056,,,,*Nc1cc(C2CCCCC2)c2ccc3c(N*)c(-c4ccccc4)c(C4CCCCC4)c4c(-c5ccccc5)cc1c2c34
38228922,*C(=O)Nc1cccc(NC(=O)c2ccc3[nH]c(-c4cc(-c5nc6cc(*)ccc6[nH]5)cc(N5C(=O)c6ccccc6C5=O)c4)nc3c2)n1,,0.36599842,,,,*C(=O)Nc1cccc(NC(=O)c2ccc3[nH]c(-c4cc(-c5nc6cc(*)ccc6[nH]5)cc(N5C(=O)c6ccccc6C5=O)c4)nc3c2)n1
38242048,*/C(F)=C(\F)C(F)(C(*)(F)F)C(F)(F)F,,,0.102,,,*/C(F)=C(\F)C(F)(C(*)(F)F)C(F)(F)F
39109326,*CCN(CCOC(=O)NCC1(C)CC(NC(=O)O*)CC(C)(C)C1)c1ccc(N=Nc2ccc(P(=O)(c3ccccc3)c3ccccc3)cc2)cc1,,0.36633956,,,,*CCN(CCOC(=O)NCC1(C)CC(NC(=O)O*)CC(C)(C)C1)c1ccc(N=Nc2ccc(P(=O)(c3ccccc3)c3ccccc3)cc2)cc1
40088405,*c1ccc(C(c2ccccc2)c2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,,0.39645555,,,,*c1ccc(C(c2ccccc2)c2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1
40146140,*C(=O)Nc1cc(NC(=O)c2ccc3c(c2)C(=O)N(c2cc(-c4nc5ccccc5o4)cc(N4C(=O)c5ccc(*)cc5C4=O)c2)C3=O)cc(-c2nc3ccccc3[nH]2)c1,,0.37477933,,,,*C(=O)Nc1cc(NC(=O)c2ccc3c(c2)C(=O)N(c2cc(-c4nc5ccccc5o4)cc(N4C(=O)c5ccc(*)cc5C4=O)c2)C3=O)cc(-c2nc3ccccc3[nH]2)c1
40417262,*Nc1ccc(Oc2cccc(N*)c2)cc1,,0.33227609,,,,*Nc1ccc(Oc2cccc(N*)c2)cc1
40655089,*C(=O)Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(NC(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(S(=O)(=O)c8ccc(Oc9ccc(N%10C(=O)c%11ccc(*)cc%11C%10=O)cc9)cc8)cc7)cc5)C6=O)cc4)cc3)cc2)cc1,,0.36114325,,,,*C(=O)Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(NC(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(S(=O)(=O)c8ccc(Oc9ccc(N%10C(=O)c%11ccc(*)cc%11C%10=O)cc9)cc8)cc7)cc5)C6=O)cc4)cc3)cc2)cc1
40953121,*C(=O)Nc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(NC(=O)c6ccc7c(c6)C(=O)N(c6ccc(C)c(N8C(=O)c9ccc(*)cc9C8=O)c6)C7=O)cc5)cc4)NC(=O)c4ccccc43)cc2)cc1,,0.37070669,,,,*C(=O)Nc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(NC(=O)c6ccc7c(c6)C(=O)N(c6ccc(C)c(N8C(=O)c9ccc(*)cc9C8=O)c6)C7=O)cc5)cc4)NC(=O)c4ccccc43)cc2)cc1
41386383,*CCCCCC(*)CCCCCC,,0.40628619,,0.797183169,16.82724961,*CCCCCC(*)CCCCCC
41421570,*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(=O)c4cccc(C(=O)c5ccc(Oc6ccc(N7C(=O)c8ccc(C(*)(C(F)(F)F)C(F)(F)F)cc8C7=O)cc6)cc5)n4)cc3)cc1)C2=O,,0.36563224,,,,*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(=O)c4cccc(C(=O)c5ccc(Oc6ccc(N7C(=O)c8ccc(C(*)(C(F)(F)F)C(F)(F)F)cc8C7=O)cc6)cc5)n4)cc3)cc1)C2=O
41644742,*Oc1ccc(OC(=O)c2cc(OCCCCOCC3CCCN3c3ccc([N+](=O)[O-])cc3)c(C(*)=O)cc2OCCCCOCC2CCCN2c2ccc([N+](=O)[O-])cc2)cc1,,0.34909461,,,,*Oc1ccc(OC(=O)c2cc(OCCCCOCC3CCCN3c3ccc([N+](=O)[O-])cc3)c(C(*)=O)cc2OCCCCOCC2CCCN2c2ccc([N+](=O)[O-])cc2)cc1
41684723,*Oc1ccc(-c2cc(OCCCCCC)c(-c3ccc(OC(=O)c4ccc(C(*)=O)cc4)cc3)cc2OCCCCCC)cc1,81.55306128,,,,,*Oc1ccc(-c2cc(OCCCCCC)c(-c3ccc(OC(=O)c4ccc(C(*)=O)cc4)cc3)cc2OCCCCCC)cc1
41977066,*CC(*)(C)C(=O)NC(=O)Oc1c(Br)cc(S(=O)(=O)c2cc(Br)c(O)c(Br)c2)cc1Br,,0.37549639,0.109,,,*CC(*)(C)C(=O)NC(=O)Oc1c(Br)cc(S(=O)(=O)c2cc(Br)c(O)c(Br)c2)cc1Br
42779237,*c1cccc(OCCCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCCOc2cccc(-c3nnc(*)s3)c2)c1,35.51374296,,,,,*c1cccc(OCCCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCCOc2cccc(-c3nnc(*)s3)c2)c1
43489811,*CCCNC(=O)c1ccc(C(=O)NCCCO*)cc1,,0.32981777,,,,*CCCNC(=O)c1ccc(C(=O)NCCCO*)cc1
43517583,*CC(*)c1ccc(C)c(C)c1,,,0.1905,,,*CC(*)c1ccc(C)c(C)c1
44130721,*Oc1ccc(OC(=O)c2cccc(Sc3ccc(OC(=O)c4ccc(C(=O)Oc5ccc(Sc6cccc(C(*)=O)c6)cc5)cc4)cc3)c2)cc1C,,0.35931108,,,,*Oc1ccc(OC(=O)c2cccc(Sc3ccc(OC(=O)c4ccc(C(=O)Oc5ccc(Sc6cccc(C(*)=O)c6)cc5)cc4)cc3)c2)cc1C
44332410,*CC(*)CCCCCCC,,0.40501273,0.2669999999999999,0.7966448,10.79657738,*CC(*)CCCCCCC
45108843,*O[Si](C)(CCC(F)(F)F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[Si](*)(C)CCC(F)(F)F,,0.36246435,,,,*O[Si](C)(CCC(F)(F)F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[Si](*)(C)CCC(F)(F)F
45704443,*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4ccc(C(c5ccc(C(=O)c6ccc(*)cc6)cc5)(C(F)(F)F)C(F)(F)F)cc4)cc3)cc2)cc1,,0.3798743,,,,*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4ccc(C(c5ccc(C(=O)c6ccc(*)cc6)cc5)(C(F)(F)F)C(F)(F)F)cc4)cc3)cc2)cc1
45818224,*OC(F)(F)C(F)(F)C(*)(F)F,,0.2987695,,,,*OC(F)(F)C(F)(F)C(*)(F)F
45908417,*C(=O)c1cccc(C(=O)N(*)c2ccccc2)c1,,0.38456711,,,,*C(=O)c1cccc(C(=O)N(*)c2ccccc2)c1
46067784,*CC(*)(C)C(=O)OCc1ccc2c(c1)c1ccccc1n2CCCC,,0.3630391,,,,*CC(*)(C)C(=O)OCc1ccc2c(c1)c1ccccc1n2CCCC
46369100,*Nc1ccccc1C(C)(c1ccccc1N)c1ccccc1N*,,0.35719832,,,,*Nc1ccccc1C(C)(c1ccccc1N)c1ccccc1N*
46473006,*C=CC1CC(*)C(C#N)(CCC)C1,,0.39981874,,,,*C=CC1CC(*)C(C#N)(CCC)C1
46656995,*CC(*)CCCN(CC(C)C)CC(C)C,,,0.201,0.817146131,9.7283551,*CC(*)CCCN(CC(C)C)CC(C)C
47046176,*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7cccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)c7)cc6C5=O)cc4)cc3)cc2)cc1,,0.36207286,,,,*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7cccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)c7)cc6C5=O)cc4)cc3)cc2)cc1
48005195,*C=Nc1cccc(N=Cc2ccc(Sc3ccc(*)o3)o2)c1,122.5813993,,,,,*C=Nc1cccc(N=Cc2ccc(Sc3ccc(*)o3)o2)c1
48202315,*c1ccc(Oc2ccc(Oc3ccc(P(=O)(c4ccccc4)c4ccc(Oc5ccc(Oc6ccc(-c7nc8cc9sc(*)nc9cc8s7)cc6)cc5)cc4)cc3)cc2)cc1,,0.40182864,,,,*c1ccc(Oc2ccc(Oc3ccc(P(=O)(c4ccccc4)c4ccc(Oc5ccc(Oc6ccc(-c7nc8cc9sc(*)nc9cc8s7)cc6)cc5)cc4)cc3)cc2)cc1
48308812,*CCCCCCNC(=O)C(=O)N*,,0.3220757,,,,*CCCCCCNC(=O)C(=O)N*
48554956,*c1ccc(NC=Nc2ccc(S(*)(=O)=O)cc2)cc1,,0.39082082,,,,*c1ccc(NC=Nc2ccc(S(*)(=O)=O)cc2)cc1
48717962,*Nc1ccc([C@](C)(c2ccccc2)c2cccc(N*)c2)cc1,,0.35081859,,,,*Nc1ccc([C@](C)(c2ccccc2)c2cccc(N*)c2)cc1
49062920,*CCOCCOCCOC(=O)c1cc(N=Nc2ccc(OCC)cc2)ccc1-c1ccc(N=Nc2ccc(OCC)cc2)cc1C(=O)O*,,0.36389929,,,,*CCOCCOCCOC(=O)c1cc(N=Nc2ccc(OCC)cc2)ccc1-c1ccc(N=Nc2ccc(OCC)cc2)cc1C(=O)O*
49325830,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc3c(c1)Cc1cc(N4C(=O)c5ccc(*)cc5C4=O)ccc1-3)C2=O,,0.38603498,,,,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc3c(c1)Cc1cc(N4C(=O)c5ccc(*)cc5C4=O)ccc1-3)C2=O
49367014,*Oc1cccc(C(=O)c2ccc(*)cc2)c1,,0.36502137,,,,*Oc1cccc(C(=O)c2ccc(*)cc2)c1
49737348,*c1ccc2c(c1)c1cc(*)ccc1n2CC,206.6525359,,,,,*c1ccc2c(c1)c1cc(*)ccc1n2CC
49886836,*Oc1ccc(C2(c3ccc(Oc4c(F)c(F)c(C(=O)c5c(F)c(F)c(*)c(F)c5F)c(F)c4F)cc3)c3ccccc3-c3ccccc32)cc1,,0.39033829,,,,*Oc1ccc(C2(c3ccc(Oc4c(F)c(F)c(C(=O)c5c(F)c(F)c(*)c(F)c5F)c(F)c4F)cc3)c3ccccc3-c3ccccc32)cc1
50053709,*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)c3ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4C(F)(F)F)cc3)c1)C2=O,,0.37058659,,,,*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)c3ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4C(F)(F)F)cc3)c1)C2=O
50438012,*CCCCCCCCCOC(=O)c1ccc(C(=O)NCCCCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,,,0.315,,,*CCCCCCCCCOC(=O)c1ccc(C(=O)NCCCCCNC(=O)c2ccc(C(=O)O*)cc2)cc1
51223278,*C(=O)Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc4c(c3)C(=O)N(c3cccc(N5C(=O)c6ccc(*)cc6C5=O)c3)C4=O)cc2)cc1,,0.3563254,,,,*C(=O)Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc4c(c3)C(=O)N(c3cccc(N5C(=O)c6ccc(*)cc6C5=O)c3)C4=O)cc2)cc1
51367162,*C(=O)c1ccc2c(c1)C(=O)N(C1CCC(CC3CCC(N4C(=O)c5ccc(*)cc5C4=O)C(C)C3)CC1C)C2=O,,0.38365388,,,,*C(=O)c1ccc2c(c1)C(=O)N(C1CCC(CC3CCC(N4C(=O)c5ccc(*)cc5C4=O)C(C)C3)CC1C)C2=O
51939851,*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-c5nnc(*)n5-c5ccccc5)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,,0.38673273,,,,*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-c5nnc(*)n5-c5ccccc5)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1
51976096,*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)CC(C)CCC(*)=O)cc2)C(=O)OCCCCCCCC)cc1,,0.35062977,,,,*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)CC(C)CCC(*)=O)cc2)C(=O)OCCCCCCCC)cc1
52181246,*=C=C=C(COS(=O)(=O)c1ccc(OC)cc1)C(=*)COS(=O)(=O)c1ccc(OC)cc1,55.30555285,,,,,*=C=C=C(COS(=O)(=O)c1ccc(OC)cc1)C(=*)COS(=O)(=O)c1ccc(OC)cc1
52357313,*c1ccc(-c2ccc(C(*)(c3ccccc3)C(F)(F)F)cc2)cc1,,,0.233,1.06572076,19.28801766,*c1ccc(-c2ccc(C(*)(c3ccccc3)C(F)(F)F)cc2)cc1
52649125,*Oc1ccc(N=CCCCC=Nc2ccc(OC(=O)NC3CC(C)(C)CC(C)(CNC(*)=O)C3)cc2)cc1,,0.35087282,,,,*Oc1ccc(N=CCCCC=Nc2ccc(OC(=O)NC3CC(C)(C)CC(C)(CNC(*)=O)C3)cc2)cc1
52868719,*CC(*)C(=O)OCCSCCCC#N,,0.38452978,0.18,1.085387972,12.35091595,*CC(*)C(=O)OCCSCCCC#N
53248904,*CCCCCCCCCCn1c(=O)c2cc3c(=O)n(*)c(=O)c3c(Br)c2c1=O,137.1087261,,,,,*CCCCCCCCCCn1c(=O)c2cc3c(=O)n(*)c(=O)c3c(Br)c2c1=O
53311142,*CCOC(=O)CC(C)O*,,0.33475958,,,,*CCOC(=O)CC(C)O*
53548350,*Nc1ccc(-c2ccc(N*)c3c2CCCC3)cc1,,0.35475566,,,,*Nc1ccc(-c2ccc(N*)c3c2CCCC3)cc1
53844809,*CC(*)(C)C(=O)OCCCCCCCC[n+]1ccc(N(C)C)cc1,,0.36783355,,,,*CC(*)(C)C(=O)OCCCCCCCC[n+]1ccc(N(C)C)cc1
53951865,*Nc1c(O)c(N)c(N)c(O)c1N*,,0.31749993,,,,*Nc1c(O)c(N)c(N)c(O)c1N*
54084083,*CC(*)CCCCC,,,0.2583999999999999,0.771934125,12.37609961,*CC(*)CCCCC
54206705,*C=C(*)C(CCCCCCC)[Si](C)(C)C,,0.41060554,,,,*C=C(*)C(CCCCCCC)[Si](C)(C)C
54625460,*c1cccc(NC(=O)c2ccc(OCCOc3ccc(C(=O)Nc4ccc5[nH]c(*)nc5c4)cc3)cc2)c1,,0.35047536,,,,*c1cccc(NC(=O)c2ccc(OCCOc3ccc(C(=O)Nc4ccc5[nH]c(*)nc5c4)cc3)cc2)c1
55326263,*C(=O)Nc1cccc(S(=O)(=O)c2cccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(-c5sc(-c6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6)c(-c6ccccc6)c5-c5ccccc5)cc3)C4=O)c2)c1,,0.38854979,,,,*C(=O)Nc1cccc(S(=O)(=O)c2cccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(-c5sc(-c6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6)c(-c6ccccc6)c5-c5ccccc5)cc3)C4=O)c2)c1
55400154,*c1ccc(Cc2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c(C(C)(C)C)c2)cc1C(C)(C)C,,0.40159385,,,,*c1ccc(Cc2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c(C(C)(C)C)c2)cc1C(C)(C)C
55701750,*CC(*)SCC,,0.43094205,,,,*CC(*)SCC
55715472,*Nc1ccc(Cc2ccc(NC(=O)c3cc(NC(=O)c4ccncc4)cc(C(*)=O)c3)cc2)cc1,,0.34502809,,,,*Nc1ccc(Cc2ccc(NC(=O)c3cc(NC(=O)c4ccncc4)cc(C(*)=O)c3)cc2)cc1
55938751,*N=P(*)(Oc1ccc(Cl)cc1)Oc1ccc(Cl)cc1,,0.39730375,,,,*N=P(*)(Oc1ccc(Cl)cc1)Oc1ccc(Cl)cc1
56235690,*Oc1ccc(C2(c3ccc(Oc4ccc5c(=O)n6c7cc(-c8ccc9c(c8)nc8c%10ccc(*)c%11cccc(c(=O)n98)c%11%10)ccc7nc6c6cccc4c56)cc3)c3ccccc3C(=O)c3ccccc32)cc1,,0.39530481,,,,*Oc1ccc(C2(c3ccc(Oc4ccc5c(=O)n6c7cc(-c8ccc9c(c8)nc8c%10ccc(*)c%11cccc(c(=O)n98)c%11%10)ccc7nc6c6cccc4c56)cc3)c3ccccc3C(=O)c3ccccc32)cc1
56319655,*Oc1cccc2ccc(Oc3ccc(NC(=O)c4cc(C(=O)Nc5ccc(*)cc5)cc(C(C)(C)C)c4)cc3)cc12,,0.36260258,,,,*Oc1cccc2ccc(Oc3ccc(NC(=O)c4cc(C(=O)Nc5ccc(*)cc5)cc(C(C)(C)C)c4)cc3)cc12
56734204,*CC(*)(C)C(=O)OC1CCCCC1,,,0.2239999999999999,0.91386168,10.8595327,*CC(*)(C)C(=O)OC1CCCCC1
56881469,*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(=O)c4ccc(Oc5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,,0.38067611,,,,*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(=O)c4ccc(Oc5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)cc4)cc3)cc1)C2=O
57070808,*C(=O)Nc1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(-c5sc(-c6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6)c(-c6ccccc6)c5-c5ccccc5)cc3)C4=O)cc2)cc1,,0.38843318,,,,*C(=O)Nc1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(-c5sc(-c6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6)c(-c6ccccc6)c5-c5ccccc5)cc3)C4=O)cc2)cc1
57222914,*Nc1ccc(C2(c3ccc(N*)cc3)C3=CCC=CC3=Cc3ccccc32)cc1,,0.36488932,,,,*Nc1ccc(C2(c3ccc(N*)cc3)C3=CCC=CC3=Cc3ccccc32)cc1
57727191,*CCCCCCNC(=O)CC/C=C/CCC(=O)N*,,,0.278,,,*CCCCCCNC(=O)CC/C=C/CCC(=O)N*
57989832,*OC(COC(*)=O)COc1ccccc1,,0.33796381,,,,*OC(COC(*)=O)COc1ccccc1
58312031,*C(=O)c1ccc(C(=O)N(*)c2ccccc2)c(Sc2ccccc2)c1,,0.3849002,,,,*C(=O)c1ccc(C(=O)N(*)c2ccccc2)c(Sc2ccccc2)c1
58492814,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cc3cccc(N4C(=O)c5ccc(*)cc5C4=O)c3)cc1)C2=O,,0.37263667,,,,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cc3cccc(N4C(=O)c5ccc(*)cc5C4=O)c3)cc1)C2=O
59233337,*c1cc(N2C(=O)c3ccc(Oc4cc5ccccc5cc4Oc4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)cc(C(F)(F)F)c1,,0.37041296,,,,*c1cc(N2C(=O)c3ccc(Oc4cc5ccccc5cc4Oc4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)cc(C(F)(F)F)c1
59411967,*c1ccc(Oc2cc(C(C)(C)C)ccc2Oc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,,0.37867118,,,,*c1ccc(Oc2cc(C(C)(C)C)ccc2Oc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1
59671897,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,,0.37897847,,,,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc4)cc3)cc1)C2=O
59967073,*Nc1cccc(NC(=O)CCCCC(*)=O)c1,,0.32263599,,,,*Nc1cccc(NC(=O)CCCCC(*)=O)c1
60015302,*CCCCOC(=O)OCC1CCC(COC(=O)O*)CC1,,0.33756711,,,,*CCCCOC(=O)OCC1CCC(COC(=O)O*)CC1
60029399,*Oc1ccc(Oc2ccc(C(=O)c3ccccc3)c(-c3cc(*)ccc3C(=O)c3ccccc3)c2)cc1,,0.37726196,,,,*Oc1ccc(Oc2ccc(C(=O)c3ccccc3)c(-c3cc(*)ccc3C(=O)c3ccccc3)c2)cc1
